('LACTB', -486.7335654099588)
('DAZAP2', -484.41535060477327)
('LGALS9C', -473.45682913128985)
('CAMSAP3', -472.2292818353453)
('PIAS1', -468.504772483313)
('LMNA', -463.8175244986487)
('HOOK1', -463.06667093758006)
('UCN', -461.1202012713766)
('ATL1', -460.5462000899133)
('PSMG1', -460.48440801756806)
('APOL6', -459.038397710101)
('NFKB1', -455.8855631822953)
('SNTB2', -453.41924675984774)
('SIAH1', -451.78023139288416)
('KPNA3', -450.3020902291755)
('AP5B1', -448.62800769196474)
('PCBD1', -444.6785881756805)
('EEF1A2', -442.0693003127235)
('CARD16', -440.54313779145014)
('BAG6', -439.30914578720694)
('DHX9', -432.5729796405649)
('DYNLL2', -428.6362180902215)
('TMPRSS12', -428.4591506096767)
('C1QA', -427.6068671303801)
('CRHBP', -419.9933700770198)
('MIPOL1', -419.91567853922606)
('LRRFIP1', -419.41981491752085)
('DST', -417.2833459918911)
('APOL4', -410.12399685394485)
('DBT', -404.5553415376926)
('STAT3', -401.8105143845314)
('CTBP2', -401.4827675521374)
('TUBB4A', -398.2261089797248)
('SRC', -394.71955691021867)
('BLZF1', -393.88278778098174)
('HDAC3', -391.7023983708059)
('MSH2', -391.40470338778687)
('KIT', -390.5789097750094)
('CBWD1', -387.26410908877733)
('SLC25A24', -387.14097616722574)
('GABPB1', -386.3222857587971)
('TMEM86B', -385.99883135722484)
('PNMA1', -385.6141568569583)
('BHLHE40', -383.9429738963081)
('KPNA1', -383.4662480086845)
('G3BP1', -383.4319495583477)
('ALB', -381.7842235175194)
('CALCOCO1', -379.4485546784126)
('FKBP4', -379.39446882531047)
('IPO5', -378.3135931608267)
('GSTP1', -378.26864762074547)
('NUP54', -376.1354610073322)
('CCDC33', -372.4964896495512)
('TGFBR1', -371.2518485553155)
('IL18BP', -370.3408941247035)
('TACC1', -358.0888844941801)
('C19ORF66', -358.02206749052857)
('KPNA6', -357.51984473649645)
('HLA-DRA', -356.1050741451618)
('IRAK1', -355.64700778064434)
('NDUFS3', -355.47771553200437)
('LGALS3BP', -354.380248526606)
('PSME1', -353.84906949542346)
('RPL9', -351.57439090663684)
('EXOSC8', -349.5938558759226)
('SSX2IP', -345.65388482276467)
('CMPK2', -342.1708770439436)
('DHX58', -341.6511060782359)
('ACACA', -341.4079993557534)
('SNRNP200', -341.07799912197515)
('EXOC1', -339.9804530266556)
('NUP214', -339.7257764010574)
('USP10', -333.7681752736389)
('TLR7', -330.4237516548019)
('STAT2', -329.36024901419296)
('NCAPH2', -329.19647807604633)
('IL1RN', -327.5452843362291)
('VPS35', -326.9977222183661)
('ATP5F1B', -321.73597563046496)
('PNPT1', -321.70609809921007)
('DDOST', -321.40218077693135)
('SLC25A6', -321.0406093887286)
('ZC3HAV1', -319.02547320735175)
('GFAP', -318.50989580361056)
('SHMT2', -318.3123748265789)
('QSOX2', -316.57273849399644)
('RPTOR', -316.26092028280254)
('TAF6', -314.7960690285254)
('MARS', -314.6638211492682)
('FHL2', -308.6481816092273)
('SETBP1', -301.2456590512302)
('OLA1', -299.234356583067)
('GABPB2', -298.34778037056094)
('USH2A', -294.5415188560437)
('IPO11', -294.0276442540053)
('PIK3R1', -289.9149456875166)
('SMC2', -289.51346697859117)
('LYSMD2', -289.26705251424573)
('PSMD4', -288.39053212682484)
('CCDC138', -286.86453438270837)
('TUBB2A', -286.09681373721105)
('IMPDH2', -285.65125471004285)
('SLC4A7', -283.9851096680504)
('GCN1', -282.8180691951129)
('ECD', -279.6142977291893)
('METTL3', -278.56644764874363)
('TAL1', -276.6965818385943)
('SECISBP2', -276.18872567871585)
('RPL5', -275.0972391316609)
('DNM2', -273.6895985517767)
('ZBTB25', -270.9356913283409)
('CD7', -269.4469591531961)
('PSMC3', -269.2397553793271)
('POLR2A', -268.72474570706254)
('SAMHD1', -266.5510154698277)
('PCBP2', -266.1682841803122)
('FMR1', -265.18287678514025)
('JUP', -264.35923379150336)
('TERT', -261.67177440444357)
('BCAP31', -261.6613585355517)
('PARP1', -260.26530799042666)
('SEPT2', -259.51418637126335)
('DOCK8', -257.4775605144969)
('RBPMS', -256.3302620688628)
('HTATSF1', -255.4208992298809)
('NFKB2', -253.81206595618278)
('SFMBT2', -252.44411145080812)
('CASP1', -252.43580367986578)
('MPI', -249.97640112391673)
('SEC22B', -249.64167720155092)
('LDHC', -249.0673763018567)
('TCF3', -248.42823294652044)
('MLH1', -248.08198250157875)
('NUP107', -246.1364329845237)
('ABLIM1', -245.98156201725942)
('MAPK9', -244.93703470905893)
('EEF1D', -243.60795575514203)
('SNX10', -243.23426505899988)
('HGH1', -243.12263423460536)
('FOXRED2', -242.41397463853355)
('USO1', -242.26381836397923)
('FXR2', -242.08873504807707)
('RIPK2', -240.93197145266458)
('SF3A3', -238.9000479032111)
('SPTAN1', -236.71233576131635)
('CTNNA1', -235.76553215933382)
('GNB2', -232.37588547571795)
('BRIX1', -232.18350893858587)
('WDR26', -230.80555097744218)
('EIF1AD', -229.78212057083147)
('YTHDC1', -227.6870101147506)
('EIF3F', -227.64908351900522)
('ITM2B', -226.6455366439186)
('SRSF3', -224.99418856558623)
('LMO1', -224.12928549406934)
('BCL2L13', -221.75549342908198)
('PSMA4', -221.17313378094696)
('HNF1A', -220.28995018280693)
('TBC1D15', -220.19759556651115)
('GLYR1', -220.03765365327126)
('IL6ST', -219.81715036585229)
('CCDC8', -217.54722581844544)
('ELP2', -216.6423599194677)
('LGALS1', -215.344602785568)
('ACTR3', -214.50922728682053)
('RAC1', -213.4556879660522)
('RPS6', -210.94920816537342)
('PSMD11', -210.04142119106837)
('TRIM4', -206.06961675119237)
('EXOC5', -205.26558935287176)
('CRKL', -205.19098112074425)
('NUB1', -204.94770805124426)
('CDC42', -204.70774841471575)
('RTN4', -202.28893752690055)
('IL32', -201.28458756723558)
('FARSA', -199.62794050900266)
('LARP1B', -199.2978441430314)
('ARMC6', -194.32790614542319)
('PABPC1', -193.50809019707958)
('TCF12', -193.122608911508)
('LIFR', -192.97021909226896)
('RBBP4', -189.6420938501251)
('HES4', -189.49222490758984)
('MAEA', -188.26546610111836)
('PTPN11', -186.9906286279729)
('ENO2', -186.58072421114775)
('NF2', -186.36792808616883)
('DDX1', -185.6076311156503)
('RNF2', -184.53696860163473)
('PPIA', -181.76985634560697)
('CTNNB1', -181.59889815212227)
('NELL1', -181.20962571181008)
('MDC1', -180.83626347588142)
('RUFY1', -180.54034470394254)
('DIAPH1', -180.4142151599226)
('TRIM11', -180.29140437443857)
('MYH9', -179.4712165593519)
('PAX6', -177.75208893831586)
('MAGED2', -177.23349094498553)
('ZEB1', -176.96654571444378)
('TRIP6', -175.59005068798433)
('IL6', -175.123487036617)
('RANBP2', -173.32668176226434)
('KPNB1', -172.68104838798172)
('POLD2', -172.20788565598195)
('CAND1', -172.20137756937766)
('RPL8', -172.13151716440916)
('NLRP3', -171.09413342594053)
('RUVBL1', -170.40460168675054)
('UPF1', -170.25290703444625)
('RPL30', -170.06312847908703)
('LCK', -169.3150572964223)
('MTA2', -168.24147461168468)
('NR5A1', -168.11680692489608)
('TFG', -167.72275401922525)
('ATG14', -167.10249663543073)
('USP7', -166.94708548128256)
('SEPT7', -165.63662397384178)
('ATP1A1', -165.6292164825718)
('FDFT1', -165.02700810186798)
('STX11', -164.51802363677416)
('ZNF281', -164.23529532490647)
('DVL2', -161.82486639768467)
('RANBP10', -160.87862511278945)
('SEPT9', -160.10309871128993)
('CBX4', -159.70802555038244)
('PSMC5', -159.5021704819228)
('UBE2E2', -158.0779972730379)
('BYSL', -157.65255845995853)
('H1FX', -156.33853589865612)
('NEDD4', -155.35610366644687)
('MGAT5', -154.31424348408473)
('DDX3X', -153.12926035368582)
('AP1M1', -151.8310593564529)
('ERAP1', -151.43640574798337)
('ELP1', -149.42451691575116)
('YAF2', -147.7421982556407)
('MMS19', -147.62724067195086)
('NUP160', -147.60934349396848)
('PSMB4', -147.34321871309658)
('HNRNPA2B1', -146.3452515505196)
('ZCCHC3', -144.82042156087118)
('GPI', -144.5508438986435)
('HSF1', -142.70208142444608)
('IL27RA', -141.6975856818899)
('P4HB', -141.62446321127936)
('GMCL1', -140.8186872888473)
('HDAC4', -140.64008245480363)
('MAPK8IP2', -139.91308245950495)
('RPN1', -139.40723545351648)
('AIMP2', -139.2572980915138)
('CSNK1E', -138.9644913561351)
('NCK2', -138.81177250866313)
('TLR3', -138.57410855215858)
('ACTL6A', -138.478132598073)
('SET', -137.09176225680858)
('EXOSC2', -137.033503169514)
('CREBBP', -134.7689821322274)
('CREB3', -134.45252497508773)
('HSD17B4', -133.93805734519265)
('FANCC', -133.56073672903585)
('SERPINH1', -132.94701700430596)
('LEP', -132.94029996587778)
('HIST1H2BL', -131.83870764903259)
('MAGEA11', -130.85240215159138)
('ITGAV', -130.4587012992124)
('PRKAR1A', -129.5260983617918)
('TNFRSF1B', -128.25023986719316)
('CCT5', -128.12223873430048)
('TNR', -128.01360124046914)
('DYRK1A', -127.83266696089413)
('CBL', -126.89543029805645)
('MAVS', -126.87106263355236)
('E2F1', -126.58969946930301)
('KHDRBS1', -126.53215363447089)
('ALDH3A2', -126.01259546575602)
('XRCC3', -125.70622308677412)
('EXOSC10', -125.63683699991088)
('HIF1AN', -124.93588895673747)
('SLC12A7', -124.67143843782833)
('ATL3', -124.64949078249629)
('IGKC', -123.98634463932831)
('DES', -122.22966249272577)
('ARID5A', -122.17430057452293)
('NAA10', -122.04811616349616)
('TRADD', -121.00485390712856)
('STAU1', -120.2432129929366)
('RGS1', -120.06650489452295)
('FARS2', -119.97440267249476)
('NUDCD1', -118.95853475003969)
('VPS28', -118.36296640423825)
('SLC1A5', -118.29767197306501)
('PSME2', -117.5802443480352)
('CRK', -117.44062471736106)
('PALLD', -117.01378510167706)
('MYL6', -116.45866661524633)
('BUD23', -115.91800164742745)
('SIN3A', -115.56770722483634)
('SMARCA2', -115.51214547545533)
('BAG3', -115.36524904085672)
('FAM120C', -115.18841837270884)
('PRKCSH', -114.22539387329016)
('KPNA5', -112.93601895114989)
('CTTN', -112.56443421926815)
('TARS', -111.00485457241302)
('AP2B1', -110.28733594808728)
('CTSB', -110.21022048883606)
('YWHAZ', -109.87947050249204)
('GLUL', -109.7414840014244)
('PTPN2', -109.17180713111884)
('TGFB1', -109.09933412409737)
('TLE3', -108.33040975042968)
('IRF5', -107.99434857550659)
('TUBGCP4', -107.66593928186921)
('EMD', -107.18433832548908)
('ATG7', -106.80359766329639)
('A2M', -105.70050557312788)
('ATF3', -105.51902538342983)
('ACADVL', -104.98281137392041)
('INA', -104.77240833311225)
('RPN2', -104.71616756010917)
('TXLNA', -103.5090979343804)
('ATP2B4', -102.98505426940392)
('YWHAQ', -102.67585114610847)
('CPA4', -102.51993889713776)
('NRF1', -102.14789160329383)
('ACLY', -101.49536397942575)
('EBP', -100.96195377450204)
('OTUD4', -100.69395976146916)
('ATXN2', -100.65398749810993)
('HNRNPK', -100.3494968621817)
('CDK1', -100.25678335453267)
('SMURF1', -100.02871814635)
('DNAJC10', -99.9398708367371)
('ABCC4', -99.71315748858615)
('FBLN2', -99.44194094499107)
('EIPR1', -99.18245959252818)
('CHEK2', -98.45048339458299)
('CCT6A', -98.42700203636196)
('TPI1', -98.1304204381886)
('STAT5A', -97.85879933155957)
('FADD', -97.63452973004314)
('DAG1', -97.18407359468983)
('SACM1L', -96.83721347825485)
('DCTN1', -96.27213933307212)
('CDC25B', -96.19828083831817)
('MED23', -96.13288574924809)
('KPNA4', -95.8135652866622)
('UBE2N', -95.73712131904904)
('MTOR', -95.48346416663844)
('PDGFRA', -94.88610692738439)
('CHCHD3', -94.44017592116143)
('RARA', -93.84695696542622)
('TECR', -93.71988256304758)
('MAP4K4', -93.34911990992259)
('TPM1', -92.87383583490737)
('COIL', -92.5713450507028)
('BMP6', -92.07628194973222)
('STRN4', -91.69760932089412)
('VAMP3', -91.13114685486653)
('C2ORF88', -89.67709677858511)
('TSC1', -89.6637498511991)
('CCDC22', -89.65067104293848)
('PKP3', -89.46376674904604)
('PARP16', -89.44241466667154)
('FAM207A', -89.30553268655785)
('FBLN1', -89.29302823162288)
('SLC25A4', -89.13695008296054)
('ZNF318', -88.83610101087834)
('RPL27A', -88.83533614425687)
('RRP1B', -88.31340028418344)
('SRGAP2', -87.9943334722775)
('SQOR', -87.78182869538432)
('AMBRA1', -86.95291070843814)
('FBL', -86.93886519165244)
('SIAH2', -86.82637329457793)
('CCT2', -86.74923408270115)
('DSTN', -86.57739828850026)
('PIAS2', -86.2961627523473)
('THBS1', -86.04432944292785)
('FOS', -85.91391246495186)
('H2AFV', -85.79338363511488)
('AHNAK', -85.24155360899749)
('CTR9', -85.08935024187667)
('HNRNPU', -85.04782076133415)
('TPD52L3', -84.82739488405059)
('VENTX', -84.72436668034061)
('TFAP2A', -84.49570925650187)
('RICTOR', -84.24045692154323)
('NPM1', -83.89863466875977)
('FYN', -83.88786487226025)
('ATIC', -83.88060608287924)
('TOLLIP', -83.79139452704112)
('TAGLN', -83.1809005313844)
('PSMC2', -83.17152438205085)
('COPA', -83.14634906878928)
('TXNRD1', -82.80367934994865)
('PTPRJ', -82.19832904729992)
('ANXA2', -81.82178391734487)
('PRDX6', -81.72711060530855)
('UBAC1', -81.40556378589827)
('PSMA7', -81.09281866360107)
('CNOT7', -80.6043681690935)
('TRIM40', -80.2234015223512)
('ADAMTSL4', -79.9975414351211)
('MARK2', -78.82509931901586)
('HBA1', -78.2548021802213)
('CAPN1', -78.00529373643803)
('TAF2', -77.73124045823351)
('EPRS', -77.42424558708444)
('STT3B', -77.18747923205956)
('CST2', -77.01294638455147)
('HERC2', -76.67863103270065)
('VDR', -76.22600560006686)
('UBE2M', -75.76410358614521)
('FZR1', -75.52042132301722)
('DDX41', -74.92152229088242)
('EDC3', -74.47471771706478)
('SF3A2', -74.40485661986168)
('RXRA', -74.16888919036137)
('CD247', -73.98180274583865)
('ADAMTS4', -73.94864086303278)
('FBXL18', -73.93010405325913)
('NPEPPS', -73.31154178397264)
('SURF4', -73.29451784136472)
('GRSF1', -73.14816378938849)
('HSCB', -73.07149127114099)
('B4GAT1', -72.85419414305943)
('ELF3', -72.71938249567756)
('MMP2', -72.50826714816503)
('SF3B4', -72.32537425195915)
('SIGLEC10', -72.03019919397775)
('FCHSD2', -71.78124298443436)
('VCPIP1', -71.61420850272407)
('ITIH3', -71.15411568523268)
('UBE2E1', -70.92875272751553)
('SERBP1', -70.53937271382893)
('AGO1', -70.39697951715789)
('NXN', -70.37796933212667)
('EEF2', -70.37533662727219)
('NUF2', -70.16089018376078)
('CLK1', -69.00234739060397)
('ITGB3BP', -68.99278489232529)
('RBBP7', -68.94001451617805)
('FBXO45', -68.48007298537414)
('ACTN4', -68.44698990945471)
('PIAS4', -68.31246736494359)
('ALG9', -68.09542082293774)
('PRKDC', -68.04773023541202)
('SNAPC5', -68.02562923691585)
('TCHP', -67.97506270560552)
('CCHCR1', -67.61965992406476)
('PDE4DIP', -67.55945947850705)
('TRIM31', -67.49369347654283)
('LRCH2', -67.44091983383987)
('ZNF572', -67.42176642018603)
('NDN', -67.17412880653865)
('CLPTM1L', -66.93035576934926)
('RACK1', -66.61819954341627)
('CXCL8', -66.61089898747741)
('IRF4', -66.49531945394119)
('TEX45', -66.41662085772259)
('KIF18A', -66.4068414067442)
('GOLGA8EP', -66.29513503596536)
('BCL2', -66.06291076226626)
('KRT18', -65.88660471391631)
('PSG9', -65.62253893309389)
('GALNT7', -65.53797631099587)
('NEFH', -65.50314746319782)
('IARS', -65.31742894201307)
('PNMA8A', -65.26964853648678)
('CCL21', -65.17886793866637)
('STAT5B', -65.08615636333707)
('QARS', -64.93060546997003)
('PFN1', -64.75673280385672)
('OBSL1', -64.54109002510086)
('MTUS2', -64.25535216424032)
('HECW2', -64.1797358347103)
('ETV6', -64.17325525014894)
('TRRAP', -64.11718203057535)
('KLHL20', -63.99781339522451)
('L3MBTL1', -63.892333235853584)
('TDG', -63.851685218920466)
('CBX6', -63.80751408456126)
('KIF26B', -63.62968560011359)
('ENKD1', -63.58848531910917)
('RINT1', -63.38104797832784)
('MYO5A', -63.274819972139085)
('SIM1', -63.23673088202486)
('PTK2', -63.087824879126856)
('DUSP14', -62.88161417111405)
('SPRY2', -62.846801442297874)
('BRD7', -62.81926647067303)
('CDC16', -62.764619277382735)
('PIP5K1A', -62.700180428189924)
('DNAJA1', -62.49577558095916)
('NANS', -62.475450900325086)
('QTRT2', -62.47229888988659)
('AFM', -62.435510481358506)
('EP400', -62.11277294406318)
('PLCD1', -62.100048902851995)
('CAMK2D', -62.01801599061582)
('KAT2A', -61.96248761244351)
('LYPD4', -61.94886510632932)
('RBM24', -61.944616489636246)
('EPM2AIP1', -61.941405380988726)
('VHL', -61.77061943398439)
('TRIB2', -61.73283120195265)
('BICD2', -61.71822960645659)
('ADAM2', -61.6118987686059)
('ADD1', -61.6107015395246)
('PHLPP1', -61.47699565181392)
('AKAP11', -61.35717822529841)
('SPRY1', -61.30201492225751)
('PID1', -61.110539567278465)
('DICER1', -61.06102428297163)
('PITX1', -61.01793739630375)
('APOA1', -61.00418940992677)
('GSDMA', -60.92584049043944)
('NCAPD3', -60.91974746709457)
('KNL1', -60.90276416941197)
('SH3GL2', -60.85495402585366)
('FGA', -60.79204574332107)
('TP53BP2', -60.66059000688256)
('CENPJ', -60.64424637967022)
('TNIP1', -60.63872761442326)
('PPT1', -60.575727327755885)
('UTP6', -60.54941612071707)
('SMARCC1', -60.376909246173454)
('NCF1', -60.27180825927644)
('HTT', -60.229345498315524)
('ADD3', -60.199906722904416)
('S100A14', -60.18913240285474)
('PPM1D', -60.188232502754545)
('PGK1', -60.12963281033444)
('PTPRZ1', -60.0822278863634)
('GATA1', -60.0721638968098)
('HIST1H2BH', -60.018787259527016)
('CUL2', -59.95687356547569)
('FAM124A', -59.924908194167074)
('EFEMP1', -59.83420360778109)
('LAMA1', -59.779516986134695)
('PDGFRB', -59.73325516414479)
('TMED3', -59.730338586785365)
('CD40', -59.72855277280905)
('CARD11', -59.705022326728795)
